,TF,Target,Mode,PMID,TF_age,Tg_age
1801,ESR2,OXT,Unknown,10411324,Eumetazoa,Mammalia
1802,ESR2,PELP1,Unknown,15087130,Eumetazoa,Vertebrata
1803,ESR2,PTPRC,Unknown,11517296,Eumetazoa,Eumetazoa
1804,ESR2,SERPINE1,Repression,15217907,Eumetazoa,Eumetazoa
1805,ESR2,TERT,Unknown,12122114,Eumetazoa,Eumetazoa
1806,ESR2,TFF1,Activation,11517191,Eumetazoa,Cellular_organisms
1807,ESR2,TFF1,Unknown,10037443,Eumetazoa,Cellular_organisms
1808,ESR2,TGFA,Activation,11517191,Eumetazoa,Opisthokonta
1809,ESR2,VEGFA,Unknown,10995484,Eumetazoa,Mammalia
1810,ESRRA,AHR,Unknown,10620335,Eumetazoa,Eukaryota
1811,ESRRA,CYP19A1,Activation,15955695;20351196;23340254,Eumetazoa,Mammalia
1812,ESRRA,CYP19A1,Unknown,11973645,Eumetazoa,Mammalia
1813,ESRRA,DAP3,Unknown,19536094,Eumetazoa,Eumetazoa
1814,ESRRA,NR2F1,Repression,15955695,Eumetazoa,Eumetazoa
1815,ESRRA,NR2F6,Repression,15955695,Eumetazoa,Opisthokonta
1816,ESRRA,NRIP1,Activation,16923809,Eumetazoa,Euk+Bac
1817,ESRRA,PNRC1,Unknown,10894149,Eumetazoa,Opisthokonta
1818,ESRRA,SNAI1,Repression,15955695,Eumetazoa,Eumetazoa
1819,ESRRA,SNAI2,Repression,15955695,Eumetazoa,Vertebrata
1820,ESRRB,BCAS2,Unknown,24667650,Eumetazoa,Vertebrata
1821,ESRRG,NR0B1,Activation,16314306,Eumetazoa,Eukaryota
1822,ETS1,ABCB1,Activation,20392592,Eumetazoa,Eumetazoa
1823,ETS1,ANGPT2,Activation,15003510,Eumetazoa,Eumetazoa
1824,ETS1,ANPEP,Activation,14507917,Eumetazoa,Mammalia
1825,ETS1,ATXN2,Unknown,22914732,Eumetazoa,Vertebrata
1826,ETS1,BAX,Repression,17213822,Eumetazoa,Eukaryota
1827,ETS1,BMP4,Activation,15695386,Eumetazoa,Vertebrata
1828,ETS1,EMSY,Unknown,24582497,Eumetazoa,Eumetazoa
1829,ETS1,CA9,Repression,18381358,Eumetazoa,Eumetazoa
1830,ETS1,CASP1,Activation,16103071,Eumetazoa,Vertebrata
1831,ETS1,CD6,Unknown,19446338,Eumetazoa,Eukaryota
1832,ETS1,CD8A,Activation,8413295,Eumetazoa,Eumetazoa
1833,ETS1,CDKN1A,Unknown,18955504,Eumetazoa,Eumetazoa
1834,ETS1,CDKN2A,Unknown,17370299,Eumetazoa,Eumetazoa
1835,ETS1,CHUK,Activation,15469934,Eumetazoa,Eukaryota
1836,ETS1,COL1A1,Unknown,16564026,Eumetazoa,Vertebrata
1837,ETS1,CR1,Unknown,10533284,Eumetazoa,Eumetazoa
1838,ETS1,CSF2,Unknown,12475968,Eumetazoa,Eumetazoa
1839,ETS1,CSF3R,Activation,7964503,Eumetazoa,Cellular_organisms
1840,ETS1,CSNK2A1,Unknown,19027835,Eumetazoa,Eukaryota
1841,ETS1,CSNK2B,Unknown,11389726,Eumetazoa,Mammalia
1842,ETS1,CTGF,Unknown,16829517,Eumetazoa,Mammalia
1843,ETS1,CTSB,Unknown,10701774,Eumetazoa,Eumetazoa
1844,ETS1,CXCR4,Unknown,21741415,Eumetazoa,Vertebrata
1845,ETS1,DUSP6,Unknown,20097731,Eumetazoa,Eumetazoa
1846,ETS1,ECE1,Activation,11723240;9595399,Eumetazoa,Eumetazoa
1847,ETS1,EGR1,Activation,19074849,Eumetazoa,Eumetazoa
1848,ETS1,EGR1,Unknown,9207063,Eumetazoa,Eukaryota
1849,ETS1,ERG,Activation,7731694,Eumetazoa,Eumetazoa
1850,ETS1,F13A1,Unknown,10037697,Eumetazoa,Eumetazoa
1851,ETS1,FGFBP1,Unknown,9668098,Eumetazoa,Vertebrata
1852,ETS1,FLI1,Activation,19829305,Eumetazoa,Vertebrata
1853,ETS1,FLT1,Unknown,10554042,Eumetazoa,Eumetazoa
1854,ETS1,FOXD1,Unknown,9867825,Eumetazoa,Eumetazoa
1855,ETS1,GP6,Activation,12377757,Eumetazoa,Eukaryota
1856,ETS1,GRPR,Activation,15300220,Eumetazoa,Eumetazoa
1857,ETS1,HMOX1,Unknown,10022513,Eumetazoa,Euk+Bac
1858,ETS1,HPGD,Unknown,10650939,Eumetazoa,Vertebrata
1859,ETS1,IGFBP1,Unknown,21401636,Eumetazoa,Cellular_organisms
1860,ETS1,IL2,Repression,7876544,Eumetazoa,Eukaryota
1861,ETS1,IL2RB,Activation,8413220,Eumetazoa,Eumetazoa
1862,ETS1,IL3,Unknown,8704203,Eumetazoa,Eumetazoa
1863,ETS1,IL5,Activation,10212281,Eumetazoa,Eumetazoa
1864,ETS1,ITGB3,Unknown,11556732,Eumetazoa,Euk+Bac
1865,ETS1,CIP2A,Activation,24280132,Eumetazoa,Eumetazoa
1866,ETS1,LCK,Activation,7970721,Eumetazoa,Vertebrata
1867,ETS1,MDM2,Repression,11424091,Eumetazoa,Vertebrata
1868,ETS1,MGAT5,Unknown,10438459,Eumetazoa,Eumetazoa
1869,ETS1,MMP1,Activation,15972796;16278291;17283078,Eumetazoa,Mammalia
1870,ETS1,MMP1,Unknown,10949659;11556732;21244711,Eumetazoa,Eukaryota
1871,ETS1,MMP10,Unknown,20432469,Eumetazoa,Opisthokonta
1872,ETS1,MMP13,Activation,22270366,Eumetazoa,Eumetazoa
1873,ETS1,MMP3,Unknown,10358095;10949659;11556732;12034715,Eumetazoa,Mammalia
1874,ETS1,MMP9,Activation,22270366,Eumetazoa,Eumetazoa
1875,ETS1,MMP9,Unknown,10949659;11556732,Eumetazoa,Eukaryota
1876,ETS1,MUC4,Activation,19757157,Eumetazoa,Eukaryota
1877,ETS1,MYB,Activation,7848925,Eumetazoa,Eukaryota
1878,ETS1,NDRG1,Repression,18381358,Eumetazoa,
1879,ETS1,NKX3-1,Activation,20842667,Eumetazoa,Eukaryota
1880,ETS1,PARP1,Activation,11973649;24448423,Eumetazoa,Eumetazoa
1881,ETS1,PARP1,Repression,10435618,Eumetazoa,Eukaryota
1882,ETS1,PF4,Activation,12609849,Eumetazoa,Cellular_organisms
1883,ETS1,PF4,Unknown,23848403,Eumetazoa,Opisthokonta
1884,ETS1,PLAU,Unknown,10211993;11556732,Eumetazoa,Opisthokonta
1885,ETS1,PRL,Activation,12200232,Eumetazoa,Eumetazoa
1886,ETS1,PRL,Unknown,21401636,Eumetazoa,Eumetazoa
1887,ETS1,PTHLH,Activation,15072578;8063775,Eumetazoa,Vertebrata
1888,ETS1,PTHLH,Unknown,11590145,Eumetazoa,Eumetazoa
1889,ETS1,RHOC,Activation,21732343,Eumetazoa,Eumetazoa
1890,ETS1,SLC26A3,Activation,7935445,Eumetazoa,Vertebrata
1891,ETS1,SPRY2,Unknown,14644509,Eumetazoa,Vertebrata
1892,ETS1,SQSTM1,Unknown,9762895,Eumetazoa,Eumetazoa
1893,ETS1,TAF12,Unknown,18567809,Eumetazoa,Euk+Bac
1894,ETS1,TBXA2R,Activation,18698092,Eumetazoa,Euk+Bac
1895,ETS1,TBXAS1,Repression,14586398,Eumetazoa,Vertebrata
1896,ETS1,TERT,Repression,20842112,Eumetazoa,Mammalia
1897,ETS1,TFAP2A,Activation,12843180,Eumetazoa,Vertebrata
1898,ETS1,TGFBR2,Activation,14976186,Eumetazoa,Mammalia
1899,ETS1,TGFBR2,Unknown,10508522,Eumetazoa,Mammalia
1900,ETS1,TMEM158,Activation,11822868,Eumetazoa,Eumetazoa
1901,ETS1,TNC,Activation,15001984,Eumetazoa,Eumetazoa
1902,ETS1,TNC,Unknown,10618716,Eumetazoa,Vertebrata
1903,ETS1,TNFSF14,Activation,12215452,Eumetazoa,Eumetazoa
1904,ETS1,TP53,Unknown,10510472,Eumetazoa,Eumetazoa
1905,ETS1,TRA,Activation,1535773,Eumetazoa,Vertebrata
1906,ETS1,TRA,Unknown,2237431,Eumetazoa,Vertebrata
1907,ETS1,TRB,Repression,1409722,Eumetazoa,Mammalia
1908,ETS1,VWF,Unknown,9444957,Eumetazoa,Eukaryota
1909,ETS1,WAS,Unknown,10066431,Eumetazoa,Mammalia
1910,ETS1,WT1,Activation,18064385,Eumetazoa,Vertebrata
1911,ETS2,ANGPT2,Activation,15003510,Eumetazoa,Vertebrata
1912,ETS2,ANPEP,Activation,14507917,Eumetazoa,Vertebrata
1913,ETS2,APP,Unknown,12890557,Eumetazoa,Eukaryota
1914,ETS2,CD163,Unknown,10725797,Eumetazoa,Eukaryota
1915,ETS2,CDK1,Unknown,7867724,Eumetazoa,Vertebrata
1916,ETS2,CDKN1A,Unknown,11114728,Eumetazoa,Eukaryota
1917,ETS2,CDKN2A,Unknown,17370299,Eumetazoa,Eukaryota
1918,ETS2,CGA,Activation,15637148,Eumetazoa,Mammalia
1919,ETS2,CHRNE,Activation,9677435,Eumetazoa,Mammalia
1920,ETS2,CSF2,Activation,12646185,Eumetazoa,Eukaryota
1921,ETS2,CSF3R,Activation,7964503,Eumetazoa,Vertebrata
1922,ETS2,CXCL8,Activation,12438253,Eumetazoa,Vertebrata
1923,ETS2,EGR1,Unknown,9207063,Eumetazoa,Vertebrata
1924,ETS2,ERG,Activation,7731694,Eumetazoa,Vertebrata
1925,ETS2,FLI1,Activation,19829305,Eumetazoa,Eukaryota
1926,ETS2,ICAM1,Activation,9572487,Eumetazoa,Cellular_organisms
1927,ETS2,IL12B,Unknown,10657616,Eumetazoa,Eumetazoa
1928,ETS2,IL5,Activation,10212281;19487701,Eumetazoa,Eumetazoa
1929,ETS2,LCK,Activation,7970721,Eumetazoa,Eukaryota
1930,ETS2,MDM2,Activation,12750288,Eumetazoa,Eumetazoa
1931,ETS2,MMP1,Unknown,21244711,Eumetazoa,Cellular_organisms
1932,ETS2,MMP2,Unknown,19939245;22108824,Eumetazoa,Eukaryota
1933,ETS2,MMP3,Unknown,10358095,Eumetazoa,Eumetazoa
1934,ETS2,MMP9,Activation,12438253,Eumetazoa,Eumetazoa
1935,ETS2,MSR1,Activation,8114743,Eumetazoa,Eumetazoa
1936,ETS2,MYC,Unknown,22108824,Eumetazoa,Mammalia
1937,ETS2,PDE7A,Unknown,12737631,Eumetazoa,Eukaryota
1938,ETS2,TERT,Unknown,14611815,Eumetazoa,Eukaryota
1939,ETS2,TLR9,Unknown,15294971,Eumetazoa,Mammalia
1940,ETS2,TNC,Unknown,10618716,Eumetazoa,Opisthokonta
1941,ETS2,TP53,Unknown,10510472,Eumetazoa,
1942,ETS2,VWF,Unknown,9444957,Eumetazoa,
1943,ETV1,AR,Unknown,17505060,Eumetazoa,
1944,ETV1,CAT,Unknown,19763505,Eumetazoa,Eumetazoa
1945,ETV3,MMP1,Unknown,10913304,Vertebrata,Eukaryota
1946,ETV3,NFKB1,Repression,18025162,Vertebrata,Opisthokonta
1947,ETV3,RELA,Repression,18025162,Vertebrata,Vertebrata
1948,ETV4,AGTR1,Activation,8206588,Eumetazoa,Cellular_organisms
1949,ETV4,BDKRB1,Unknown,10842322,Eumetazoa,Eumetazoa
1950,ETV4,BTS1,Unknown,9030974,Eumetazoa,Eumetazoa
1951,ETV4,CCND2,Activation,9339900,Eumetazoa,Eukaryota
1952,ETV4,CCND3,Activation,17467662,Eumetazoa,Eumetazoa
1953,ETV4,EGLN1,Unknown,22075993,Eumetazoa,Mammalia
1954,ETV4,ERBB2,Repression,10655108;15235125;16632435;17168666,Eumetazoa,Vertebrata
1955,ETV4,ERBB2,Unknown,7914192,Eumetazoa,Vertebrata
1956,ETV4,ETS1,Activation,8247540,Eumetazoa,Mammalia
1957,ETV4,GBA,Unknown,9272862,Eumetazoa,Eumetazoa
1958,ETV4,MMP1,Unknown,9794472,Eumetazoa,Vertebrata
1959,ETV4,MMP14,Activation,15756447;18425363,Eumetazoa,Opisthokonta
1960,ETV4,MMP2,Unknown,10506168;15317818,Eumetazoa,Eumetazoa
1961,ETV4,MMP7,Activation,11158322,Eumetazoa,Eumetazoa
1962,ETV4,MMP7,Unknown,12851697,Eumetazoa,Eumetazoa
1963,ETV4,MUC4,Activation,15461591,Eumetazoa,Vertebrata
1964,ETV4,PLAUR,Unknown,11234878,Eumetazoa,Mammalia
1965,ETV4,PTGS2,Activation,11274170,Eumetazoa,Vertebrata
1966,ETV4,SYN2,Unknown,7592648,Eumetazoa,Eumetazoa
1967,ETV4,TERT,Activation,14678994,Eumetazoa,Vertebrata
1968,ETV4,TGFBR2,Unknown,14976186,Eumetazoa,Eumetazoa
1969,ETV4,TIMP2,Unknown,8810321,Eumetazoa,Mammalia
1970,ETV4,TNF,Unknown,7896795,Eumetazoa,Vertebrata
1971,ETV4,VIM,Activation,8895512,Eumetazoa,Eumetazoa
1972,ETV5,ICAM1,Activation,9572487,Eumetazoa,Eumetazoa
1973,ETV5,MMP2,Unknown,22968857,Eumetazoa,Opisthokonta
1974,ETV6,BBC3,Activation,16828711,Eumetazoa,Eukaryota
1975,ETV6,CDKN1A,Activation,16828711,Eumetazoa,Vertebrata
1976,ETV6,GAS2,Repression,20679491,Eumetazoa,Eukaryota
1977,ETV6,IGFBP5,Activation,17242174,Eumetazoa,Opisthokonta
1978,ETV6,MAD2L1,Repression,20190817,Eumetazoa,Eumetazoa
1979,ETV7,ETS1,Unknown,22615925,Eumetazoa,Vertebrata
1980,ETV7,ETS2,Unknown,22615925,Eumetazoa,Euk+Bac
1981,ETV7,ETV6,Unknown,22615925,Eumetazoa,Vertebrata
1982,EVX1,GSC,Repression,22178155,Eumetazoa,Opisthokonta
1983,EWSR1,ATF1,Unknown,9569031,Vertebrata,Eumetazoa
1984,EWSR1,CCK,Unknown,17438102,Vertebrata,Eumetazoa
1985,EWSR1,EGR2,Unknown,22327514,Vertebrata,Vertebrata
1986,EWSR1,MITF,Activation,12966428,Vertebrata,
1987,EWSR1,NR0B1,Unknown,18591936,Vertebrata,Eumetazoa
1988,EWSR1,PHLDA1,Repression,22323082,Vertebrata,Eukaryota
1989,EWSR1,POU4F1,Unknown,15021903,Vertebrata,Eukaryota
1990,EWSR1,TERT,Activation,14678994,Vertebrata,Opisthokonta
1991,EWSR1,TGFBR2,Repression,10508522,Vertebrata,Opisthokonta
1992,EZH2,ADAMTS1,Repression,22514714,Eukaryota,Eumetazoa
1993,EZH2,ADRB2,Repression,17996646,Eukaryota,Euk+Bac
1994,EZH2,ALDH1A1,Repression,22144423,Eukaryota,Vertebrata
1995,EZH2,APC,Repression,22907428,Eukaryota,Eumetazoa
1996,EZH2,AXL,Activation,23077658,Eukaryota,Eumetazoa
1997,EZH2,BRCA1,Unknown,21406404,Eukaryota,Eukaryota
1998,EZH2,CCND1,Activation,20132185;21697275,Eukaryota,Eukaryota
1999,EZH2,CCNE1,Activation,20132185,Eukaryota,Vertebrata
2000,EZH2,CDH1,Repression,21685935,Eukaryota,Mammalia
2001,EZH2,CDKN1A,Repression,21629038,Eukaryota,Eukaryota
2002,EZH2,CDKN1A,Unknown,22956625,Eukaryota,Eumetazoa
2003,EZH2,CDKN2A,Repression,23289480,Eukaryota,Eukaryota
2004,EZH2,CDKN2B,Repression,21697275,Eukaryota,Eumetazoa
2005,EZH2,CIITA,Repression,17911618;21266852,Eukaryota,Eumetazoa
2006,EZH2,CPEB1,Unknown,23788032,Eukaryota,Vertebrata
2007,EZH2,DACT3,Repression,22144423,Eukaryota,Vertebrata
2008,EZH2,FBXO32,Repression,21546904,Eukaryota,Eumetazoa
2009,EZH2,FBXO32,Unknown,24213577,Eukaryota,Eumetazoa
2010,EZH2,FOXC1,Repression,21465172,Eukaryota,Mammalia
2011,EZH2,HDAC1,Repression,20132185,Eukaryota,Eumetazoa
2012,EZH2,HOXB13,Repression,22808286,Eukaryota,Eumetazoa
2013,EZH2,IGFBP1,Unknown,21903722,Eukaryota,Eumetazoa
2014,EZH2,KPNB1,Activation,24132643,Eukaryota,Eukaryota
2015,EZH2,MMP2,Activation,21629038,Eukaryota,Eumetazoa
2016,EZH2,MST1,Repression,24499724,Eukaryota,Eumetazoa
2017,EZH2,MYC,Repression,23079660,Eukaryota,Eumetazoa
2018,EZH2,PAX8,Unknown,21289264,Eukaryota,Eumetazoa
2019,EZH2,PCNA,Activation,21629038,Eukaryota,Eumetazoa
2020,EZH2,PEBP1,Repression,22505648,Eukaryota,Vertebrata
2021,EZH2,PIP5K1C,Repression,21216957,Eukaryota,Opisthokonta
2022,EZH2,POLR3D,Unknown,18852463,Eukaryota,Eumetazoa
2023,EZH2,PRL,Unknown,21903722,Eukaryota,Eumetazoa
2024,EZH2,PTEN,Unknown,22956625,Eukaryota,Vertebrata
2025,EZH2,RPLP0,Activation,17676662,Eukaryota,Eumetazoa
2026,EZH2,RUNX3,Repression,18430739;20631058;22222375,Eukaryota,Eukaryota
2027,EZH2,SATB1,Repression,21232178,Eukaryota,Eumetazoa
2028,EZH2,SFRP1,Unknown,21515604,Eukaryota,Eumetazoa
2029,EZH2,SNAI2,Repression,23836662,Eukaryota,Eumetazoa
2030,EZH2,SSTR1,Repression,22144423,Eukaryota,Euk+Bac
2031,EZH2,TP53,Repression,20132185,Eukaryota,Eumetazoa
2032,EZH2,TP53,Unknown,24006445,Eukaryota,Vertebrata
2033,EZH2,TWIST1,Repression,23836662,Eukaryota,Eumetazoa
2034,EZH2,VDR,Unknown,23424038,Eukaryota,Eukaryota
2035,FHL2,CCND1,Repression,21377781,Eukaryota,Eukaryota
2036,FHL2,CDKN1A,Activation,21377781,Eukaryota,Eumetazoa
2037,FHL2,CDKN1B,Activation,21377781,Eukaryota,Eumetazoa
2038,FHL2,NFKB1,Unknown,18752053,Eukaryota,Eumetazoa
2039,FHL2,RELA,Unknown,18752053,Eukaryota,Mammalia
2040,FIGLA,TCF3,Unknown,18499083,Eumetazoa,Euk+Bac
2041,FLI1,CCK,Unknown,17438102,Eumetazoa,Vertebrata
2042,FLI1,COL1A2,Repression,24058639,Eumetazoa,Eumetazoa
2043,FLI1,CTGF,Unknown,16829517,Eumetazoa,Mammalia
2044,FLI1,EP300,Unknown,24058639,Eumetazoa,Eumetazoa
2045,FLI1,ERG,Activation,21536859,Eumetazoa,Eumetazoa
2046,FLI1,EYA3,Activation,22723308,Eumetazoa,Eumetazoa
2047,FLI1,FLI1,Activation,19829305,Eumetazoa,Cellular_organisms
2048,FLI1,FOXM1,Activation,23365673,Eumetazoa,Eumetazoa
2049,FLI1,GATA1,Activation,12724402,Eumetazoa,Vertebrata
2050,FLI1,GP6,Activation,12359731,Eumetazoa,Eukaryota
2051,FLI1,GP9,Activation,10194443;15466856,Eumetazoa,Eumetazoa
2052,FLI1,HDAC1,Unknown,24058639,Eumetazoa,Vertebrata
2053,FLI1,HMOX1,Unknown,10022513,Eumetazoa,Eumetazoa
2054,FLI1,ID2,Activation,12447693,Eumetazoa,Eumetazoa
2055,FLI1,IGFBP3,Repression,15282325,Eumetazoa,Euk_Archaea
2056,FLI1,IL10,Activation,20879862,Eumetazoa,Eukaryota
2057,FLI1,ITGA2B,Unknown,15466856,Eumetazoa,Eukaryota
2058,FLI1,MIR708,Repression,22723308,Eumetazoa,Eumetazoa
2059,FLI1,MMP1,Repression,15972796,Eumetazoa,Vertebrata
2060,FLI1,MPL,Activation,15466856,Eumetazoa,Eukaryota
2061,FLI1,PF4,Unknown,23848403,Eumetazoa,Euk_Archaea
2062,FLI1,PHLDA1,Repression,22323082,Eumetazoa,Eumetazoa
2063,FLI1,TERT,Activation,14678994,Eumetazoa,Vertebrata
2064,FLI1,TERT,Unknown,14611815,Eumetazoa,Eumetazoa
2065,FLI1,TGFBR2,Activation,10508522,Eumetazoa,Eumetazoa
2066,FLI1,TGFBR2,Repression,10508522,Eumetazoa,Eumetazoa
2067,FOS,ACTA1,Unknown,1460048,Eumetazoa,Opisthokonta
2068,FOS,BATF3,Unknown,12087103,Eumetazoa,Opisthokonta
2069,FOS,BCL2L1,Unknown,16911523,Eumetazoa,Eumetazoa
2070,FOS,CASP9,Activation,20188076,Eumetazoa,Eumetazoa
2071,FOS,CCK,Activation,1360635,Eumetazoa,Eukaryota
2072,FOS,CCK,Unknown,7693011,Eumetazoa,Eumetazoa
2073,FOS,CCND1,Repression,20188076;21474819,Eumetazoa,Eumetazoa
2074,FOS,CD40LG,Unknown,11160303,Eumetazoa,Opisthokonta
2075,FOS,CLU,Repression,10406964,Eumetazoa,Eumetazoa
2076,FOS,CREM,Activation,21757709,Eumetazoa,Eumetazoa
2077,FOS,CRP,Unknown,18292576,Eumetazoa,Vertebrata
2078,FOS,CSTA,Unknown,9651321,Eumetazoa,Opisthokonta
2079,FOS,CXCL8,Unknown,12218154,Eumetazoa,
2080,FOS,CYP1A2,Unknown,12135113,Eumetazoa,Eukaryota
2081,FOS,DDIT3,Activation,20188076,Eumetazoa,Eumetazoa
2082,FOS,ERCC4,Activation,20976523,Eumetazoa,Eukaryota
2083,FOS,EZR,Activation,19164283,Eumetazoa,Eumetazoa
2084,FOS,FAS,Activation,10903433,Eumetazoa,Eumetazoa
2085,FOS,FGFBP1,Unknown,10753873,Eumetazoa,Opisthokonta
2086,FOS,VEGFD,Unknown,19136250,Eumetazoa,Vertebrata
2087,FOS,FMO4,Activation,20188076,Eumetazoa,Vertebrata
2088,FOS,FOS,Repression,2498646,Eumetazoa,Cellular_organisms
2089,FOS,FOXA1,Unknown,22577344,Eumetazoa,Euk+Bac
2090,FOS,GSTP1,Unknown,8206948,Eumetazoa,Eumetazoa
2091,FOS,HSPH1,Activation,20188076,Eumetazoa,Vertebrata
2092,FOS,IL1A,Unknown,8688489,Eumetazoa,Vertebrata
2093,FOS,LRIG2,Unknown,22721266,Eumetazoa,Eumetazoa
2094,FOS,MELTF,Unknown,8836133,Eumetazoa,
2095,FOS,MMP1,Activation,19028685,Eumetazoa,Vertebrata
2096,FOS,MMP1,Unknown,9334186,Eumetazoa,Vertebrata
2097,FOS,MMP3,Unknown,9334186,Eumetazoa,Mammalia
2098,FOS,MMP7,Unknown,11774399,Eumetazoa,Vertebrata
2099,FOS,MMP9,Activation,18809380;21238464,Eumetazoa,Eukaryota
2100,FOS,MMP9,Repression,21474819,Eumetazoa,Eukaryota
2101,FOS,MMP9,Unknown,10935492;11774399,Eumetazoa,Eumetazoa
2102,FOS,MYC,Repression,2498162,Eumetazoa,Eumetazoa
2103,FOS,NEFL,Activation,8180132,Eumetazoa,Eukaryota
2104,FOS,NFKB1,Repression,20188076,Eumetazoa,Vertebrata
2105,FOS,NGF,Unknown,2111020,Eumetazoa,Eumetazoa
2106,FOS,NOS2,Activation,12788789,Eumetazoa,Eumetazoa
2107,FOS,NOS2,Repression,9776360,Eumetazoa,Vertebrata
2108,FOS,NPPA,Unknown,1530876,Eumetazoa,Vertebrata
2109,FOS,NPY,Unknown,8036020,Eumetazoa,Eukaryota
2110,FOS,NQO1,Unknown,8004128,Eumetazoa,Vertebrata
2111,FOS,NTF3,Unknown,7733919,Eumetazoa,Vertebrata
2112,FOS,NTS,Unknown,7791794,Eumetazoa,Eumetazoa
2113,FOS,OXTR,Unknown,10218980,Eumetazoa,Vertebrata
2114,FOS,PCK2,Unknown,1325459,Eumetazoa,Eukaryota
2115,FOS,PDHA1,Unknown,8476854,Eumetazoa,Vertebrata
2116,FOS,PGR,Unknown,14684847,Eumetazoa,Euk+Bac
2117,FOS,PLAU,Unknown,11774399,Eumetazoa,Vertebrata
2118,FOS,PLAUR,Unknown,10471035,Eumetazoa,Eukaryota
2119,FOS,PTGS2,Activation,9620167,Eumetazoa,Vertebrata
2120,FOS,PTGS2,Unknown,11278336;12057991;17556653,Eumetazoa,Eumetazoa
2121,FOS,SLC10A2,Repression,12454857,Eumetazoa,Vertebrata
2122,FOS,SMAD4,Unknown,11854297,Eumetazoa,Vertebrata
2123,FOS,SMAD7,Activation,15579469,Eumetazoa,Euk+Bac
2124,FOS,SOX7,Activation,22171135,Eumetazoa,Eumetazoa
2125,FOS,SPI1,Repression,9988737,Eumetazoa,Eumetazoa
2126,FOS,SPRR3,Unknown,9889002,Eumetazoa,Euk+Bac
2127,FOS,SRR,Activation,15681805,Eumetazoa,Cellular_organisms
2128,FOS,STAR,Unknown,19150388,Eumetazoa,Mammalia
2129,FOS,TP53,Unknown,10348347,Eumetazoa,Eukaryota
2130,FOSB,CXCL8,Activation,20826776,Eumetazoa,Eumetazoa
2131,FOSB,TGFB1,Unknown,10843986,Eumetazoa,Vertebrata
2132,FOSB,TIMP1,Repression,11337499,Eumetazoa,Vertebrata
2133,FOSB,TIMP1,Unknown,10051488,Eumetazoa,Mammalia
2134,FOSL1,CLU,Unknown,10406964,Eumetazoa,Eukaryota
2135,FOSL1,EZH2,Unknown,23116973,Eumetazoa,Vertebrata
2136,FOSL1,GCLC,Unknown,16054171,Eumetazoa,Vertebrata
2137,FOSL1,ITGAV,Repression,23319049,Eumetazoa,Vertebrata
2138,FOSL1,ITGB3,Repression,23319049,Eumetazoa,Eumetazoa
2139,FOSL1,IVL,Unknown,10816578;15790882,Eumetazoa,Eukaryota
2140,FOSL1,MMP1,Unknown,18802113,Eumetazoa,Opisthokonta
2141,FOSL1,PLAUR,Unknown,10471035;11234878,Eumetazoa,Eumetazoa
2142,FOSL1,SFTPD,Unknown,10915785,Eumetazoa,Euk+Bac
2143,FOSL2,BCL6,Activation,22493372,Eumetazoa,Euk+Bac
2144,FOSL2,BRCA1,Activation,17434164,Eumetazoa,Vertebrata
2145,FOSL2,CCR4,Activation,22493372,Eumetazoa,Vertebrata
2146,FOSL2,CLU,Unknown,10406964,Eumetazoa,Cellular_organisms
2147,FOSL2,FOSL1,Activation,13679379,Eumetazoa,Eumetazoa
2148,FOSL2,IBSP,Unknown,23485603,Eumetazoa,Vertebrata
2149,FOSL2,IL5,Unknown,10491186,Eumetazoa,Eumetazoa
2150,FOSL2,IVL,Unknown,10816578,Eumetazoa,Cellular_organisms
2151,FOSL2,MDM2,Activation,22493372,Eumetazoa,Euk+Bac
2152,FOSL2,MYB,Activation,22493372,Eumetazoa,Vertebrata
2153,FOSL2,NOS2,Activation,12788789,Eumetazoa,Eukaryota
2154,FOSL2,PLAUR,Unknown,11234878,Eumetazoa,Mammalia
2155,FOSL2,TGFB1,Unknown,10843986,Eumetazoa,Eukaryota
2156,FOSL2,TIMP1,Repression,11337499,Eumetazoa,Eukaryota
2157,FOSL2,UGT2B15,Activation,19487245,Eumetazoa,Cellular_organisms
2158,FOXA1,ABCA1,Repression,24807696,Eumetazoa,Eumetazoa
2159,FOXA1,AGR2,Unknown,16222343,Eumetazoa,Eumetazoa
2160,FOXA1,APOB,Activation,8441395,Eumetazoa,Eumetazoa
2161,FOXA1,BCL2,Repression,19127412,Eumetazoa,Vertebrata
2162,FOXA1,BRCA1,Unknown,16331276,Eumetazoa,Eukaryota
2163,FOXA1,CCNG2,Unknown,22596188,Eumetazoa,Cellular_organisms
2164,FOXA1,CFTR,Repression,24440874,Eumetazoa,Vertebrata
2165,FOXA1,ESR1,Unknown,20501593;24290378,Eumetazoa,Opisthokonta
2166,FOXA1,GCG,Unknown,15828872;21824252,Eumetazoa,Vertebrata
2167,FOXA1,HSPA1A,Activation,19486887,Eumetazoa,Eumetazoa
2168,FOXA1,KRT7,Activation,20043065,Eumetazoa,Eumetazoa
2169,FOXA1,MYC,Unknown,24512546,Eumetazoa,Eumetazoa
2170,FOXA1,NF1,Activation,8495744,Eumetazoa,Vertebrata
2171,FOXA1,NKX2-1,Unknown,23358112,Eumetazoa,Eukaryota
2172,FOXA1,RET,Unknown,21947652,Eumetazoa,Eukaryota
2173,FOXA1,RPRM,Repression,19917725,Eumetazoa,Eumetazoa
2174,FOXA1,SERPINC1,Repression,8910619,Eumetazoa,Eumetazoa
