,TF,Target,Mode,PMID,TF_age,Tg_age
2254,Jun,Ccl2,Unknown,18795166;23583295;9042660,Eumetazoa,Mammalia
2255,Jun,Ccl5,Unknown,19828633,Eumetazoa,Vertebrata
2256,Jun,Ccnd1,Activation,10790372;16966326;17477349,Eumetazoa,Vertebrata
2257,Jun,Ccnd1,Repression,23135283,Eumetazoa,Vertebrata
2258,Jun,Ccnd1,Unknown,12794082;18567804;23172667,Eumetazoa,Vertebrata
2259,Jun,Ccnd2,Activation,16966326,Eumetazoa,Eumetazoa
2260,Jun,Ccnd3,Unknown,8661116,Eumetazoa,Eumetazoa
2261,Jun,Cd14,Unknown,12482856,Eumetazoa,Vertebrata
2262,Jun,Cdkn2a,Activation,15688012,Eumetazoa,Mammalia
2263,Jun,Cebpd,Unknown,17273900,Eumetazoa,Eumetazoa
2264,Jun,Col10a1,Unknown,19417216,Eumetazoa,Vertebrata
2265,Jun,Col3a1,Activation,2760041,Eumetazoa,Opisthokonta
2266,Jun,Crh,Repression,10517666,Eumetazoa,Vertebrata
2267,Jun,Csf1r,Activation,9988737,Eumetazoa,Vertebrata
2268,Jun,Csf2,Unknown,15840658,Eumetazoa,Mammalia
2269,Jun,Ctse,Unknown,22134960,Eumetazoa,Eukaryota
2270,Jun,Ctsk,Activation,17897792,Eumetazoa,Eukaryota
2271,Jun,Cxcl1,Unknown,20671197,Eumetazoa,Mammalia
2272,Jun,Cxcl15,Unknown,12218154;12600878,Eumetazoa,Vertebrata
2273,Jun,Cxcl2,Activation,12914794;14597166;15666090,Eumetazoa,Mammalia
2274,Jun,Cyp11a1,Activation,17218410,Eumetazoa,Euk+Bac
2275,Jun,Cyp19a1,Unknown,19605792,Eumetazoa,Eumetazoa
2276,Jun,Dcstamp,Unknown,17402846,Eumetazoa,Vertebrata
2277,Jun,Defb2,Unknown,15494486,Eumetazoa,Mammalia
2278,Jun,Dmtf1,Unknown,15601844,Eumetazoa,Opisthokonta
2279,Jun,Eno2,Unknown,15024071,Eumetazoa,Cellular_organisms
2280,Jun,Esr1,Unknown,21191649,Eumetazoa,Eumetazoa
2281,Jun,Fam89b,Unknown,12379279,Eumetazoa,Eumetazoa
2282,Jun,Fgf7,Unknown,15840658,Eumetazoa,Eumetazoa
2283,Jun,Fos,Repression,10208434,Eumetazoa,Eumetazoa
2284,Jun,Fos,Unknown,1482049;2124241;8016110,Eumetazoa,Eumetazoa
2285,Jun,Fosl1,Unknown,17082637,Eumetazoa,Eumetazoa
2286,Jun,Gast,Activation,16139800,Eumetazoa,Mammalia
2287,Jun,Gclc,Activation,9175757,Eumetazoa,Eukaryota
2288,Jun,Gfap,Unknown,18055541,Eumetazoa,Eukaryota
2289,Jun,Slc2a1,Activation,9407130,Eumetazoa,Euk+Bac
2290,Jun,Gnrh1,Activation,9795199,Eumetazoa,Vertebrata
2291,Jun,Gnrhr,Unknown,10194763,Eumetazoa,Eumetazoa
2292,Jun,Hmgcr,Unknown,19095962,Eumetazoa,Euk_Archaea
2293,Jun,Hmox1,Activation,10893216,Eumetazoa,Euk+Bac
2294,Jun,Icam1,Activation,11788788,Eumetazoa,Mammalia
2295,Jun,Ifng,Unknown,8982782,Eumetazoa,Vertebrata
2296,Jun,Ifne,Activation,15217985,Eumetazoa,Vertebrata
2297,Jun,Ifng,Activation,12594853;14734615,Eumetazoa,Vertebrata
2298,Jun,Ifng,Unknown,11801649,Eumetazoa,Vertebrata
2299,Jun,Igk,Unknown,7816634,Eumetazoa,Opisthokonta
2300,Jun,Il11,Activation,12929935,Eumetazoa,Vertebrata
2301,Jun,Il11,Unknown,20927330,Eumetazoa,Vertebrata
2302,Jun,Il12b,Activation,16893987,Eumetazoa,Vertebrata
2303,Jun,Il12b,Unknown,19893639,Eumetazoa,Vertebrata
2304,Jun,Il1b,Unknown,17283046,Eumetazoa,Vertebrata
2305,Jun,Il2,Activation,8092900,Eumetazoa,Mammalia
2306,Jun,Il2,Unknown,16168555;1737937;2124241,Eumetazoa,Mammalia
2307,Jun,Il23a,Unknown,19592489,Eumetazoa,Mammalia
2308,Jun,Il24,Unknown,21357535,Eumetazoa,Vertebrata
2309,Jun,Il27,Activation,21482740,Eumetazoa,Mammalia
2310,Jun,Il3,Unknown,8662845,Eumetazoa,Mammalia
2311,Jun,Il4,Activation,12594266;18768853;9889198,Eumetazoa,Mammalia
2312,Jun,Il6,Activation,15649404,Eumetazoa,Vertebrata
2313,Jun,Il6,Unknown,18490655;20351184,Eumetazoa,Vertebrata
2314,Jun,Itga5,Activation,21592318,Eumetazoa,Eumetazoa
