,Cellular_organisms,Euk_Archaea,Euk+Bac,Eukaryota,Opisthokonta,Eumetazoa,Vertebrata,Mammalia,modeAge,NumDBsContributing,NumDBsFiltered,entropy,NodeError,Bimodality,HGT_flag
P55107,0.0,0.0,0.0,0.0,0.0,0.416666666667,0.583333333333,0.0,Vertebrata,12,1,0.6791932659919999,2.02564102564,1.3373015873,False
P55145,0.0,0.0,0.0,0.692307692308,0.23076923076900002,0.0,0.0769230769231,0.0,Eukaryota,13,0,0.790267968075,2.15384615385,0.388888888889,False
P55157,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,13,0,-0.0,0.0,0.0,False
P55160,0.0,0.0,0.0,0.583333333333,0.0,0.0,0.416666666667,0.0,Eukaryota,12,1,0.6791932659919999,4.25641025641,1.81746031746,False
P55196,0.0,0.0,0.0,0.0,0.272727272727,0.7272727272730001,0.0,0.0,Eumetazoa,11,2,0.585952618304,0.923076923077,-0.0396825396825,False
P55197,0.0,0.0,0.0,0.166666666667,0.08333333333330001,0.416666666667,0.33333333333299997,0.0,Eumetazoa,12,1,1.2366848691399999,3.66666666667,2.3214285714300003,False
P55198,0.0,0.0,0.0,0.307692307692,0.0,0.23076923076900002,0.46153846153800004,0.0,Vertebrata,13,0,1.0579054247,4.51282051282,1.2619047619,False
P55199,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,Eumetazoa,10,3,0.325082973391,0.974358974359,0.777777777778,False
P55201,0.0,0.0,0.0,0.583333333333,0.166666666667,0.25,0.0,0.0,Eukaryota,12,1,0.9596147939120001,2.74358974359,1.01984126984,False
P55209,0.0,0.0,0.0,0.7272727272730001,0.181818181818,0.0,0.0909090909091,0.0,Eukaryota,11,2,0.7595473914749999,2.20512820513,1.36111111111,False
P55210,0.0,0.0,0.0,0.0,0.0,0.916666666667,0.08333333333330001,0.0,Eumetazoa,12,1,0.286835983056,2.07692307692,0.14285714285700002,False
P55211,0.0,0.0,0.0,0.0,0.0,0.666666666667,0.33333333333299997,0.0,Eumetazoa,12,1,0.636514168295,2.97435897436,1.39682539683,False
P55212,0.0,0.0,0.0,0.0,0.0,0.916666666667,0.08333333333330001,0.0,Eumetazoa,12,1,0.286835983056,2.38461538462,0.5595238095239999,False
P55259,0.0,0.0,0.0,0.0,0.0,0.416666666667,0.25,0.33333333333299997,Eumetazoa,12,1,1.07755632707,4.69230769231,2.5753968254,False
P55263,0.25,0.0,0.08333333333330001,0.666666666667,0.0,0.0,0.0,0.0,Eukaryota,12,1,0.8239592165009999,1.02564102564,-0.0555555555556,False
P55265,0.0,0.0,0.0,0.555555555556,0.111111111111,0.111111111111,0.222222222222,0.0,Eukaryota,9,4,1.1490596969700002,3.92307692308,3.46825396825,False
P55268,0.0,0.0,0.0,0.33333333333299997,0.0,0.33333333333299997,0.33333333333299997,0.0,Eumetazoa,3,9,1.09861228867,3.89393939394,1.33333333333,False
P55273,0.0,0.0,0.75,0.0,0.0,0.0,0.25,0.0,Euk+Bac,4,9,0.562335144619,5.5641025641,1.30555555556,False
P55283,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,Eumetazoa,2,11,0.6931471805600001,2.71794871795,0.25,False
P55285,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,Eumetazoa,2,11,0.6931471805600001,3.12820512821,1.11507936508,False
P55286,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,Eumetazoa,2,11,0.6931471805600001,2.74358974359,0.865079365079,False
P55287,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,Eumetazoa,2,11,0.6931471805600001,2.74358974359,0.865079365079,False
P55289,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,Eumetazoa,2,11,0.6931471805600001,2.74358974359,0.865079365079,False
P55290,0.0,0.0,0.0,0.0,0.0,0.75,0.25,0.0,Eumetazoa,4,9,0.562335144619,3.38461538462,-0.265873015873,False
P55291,0.0,0.0,0.0,0.0,0.0,0.75,0.25,0.0,Eumetazoa,4,9,0.562335144619,3.41025641026,-0.0634920634921,False
P55316,0.0,0.0,0.0,0.0,0.25,0.5,0.25,0.0,Eumetazoa,12,1,1.0397207708399998,2.61538461538,0.7817460317460001,False
P55317,0.0,0.0,0.0,0.0,0.222222222222,0.555555555556,0.222222222222,0.0,Eumetazoa,9,4,0.99502699018,2.41025641026,1.4841269841299998,False
P55318,0.0,0.0,0.0,0.0,0.33333333333299997,0.222222222222,0.222222222222,0.222222222222,Opisthokonta,9,4,1.36892236074,4.58974358974,4.19047619048,False
P55327,0.0,0.0,0.0,0.0,0.0,0.636363636364,0.363636363636,0.0,Eumetazoa,11,2,0.655481773901,2.05128205128,1.53968253968,False
P55344,0.0,0.0,0.0,0.0,0.0,0.692307692308,0.307692307692,0.0,Eumetazoa,13,0,0.61724176973,1.74358974359,-0.11507936507899999,False
P55345,0.0,0.08333333333330001,0.0,0.5,0.0,0.416666666667,0.0,0.0,Eukaryota,12,1,0.918427784993,2.74358974359,2.2579365079400002,False
P55347,0.0,0.0,0.0,0.636363636364,0.0,0.181818181818,0.181818181818,0.0,Eukaryota,11,2,0.907535294105,3.87179487179,3.4246031745999996,False
P55735,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,12,1,-0.0,0.307692307692,-0.047619047619,False
P55769,0.166666666667,0.75,0.0,0.08333333333330001,0.0,0.0,0.0,0.0,Euk_Archaea,12,1,0.7214636866930001,0.538461538462,0.123015873016,False
P55771,0.0,0.0,0.0,0.0,0.0,0.888888888889,0.111111111111,0.0,Eumetazoa,9,4,0.34883209584299996,2.53846153846,1.3095238095200001,False
P55773,0.0,0.0,0.0,0.0,0.0,0.0,0.0909090909091,0.909090909091,Mammalia,11,1,0.304636097349,2.71212121212,1.0,False
P55774,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,Mammalia,10,2,0.500402423538,3.13636363636,1.77777777778,False
P55786,0.6,0.0,0.4,0.0,0.0,0.0,0.0,0.0,Cellular_organisms,10,3,0.6730116670090001,2.17948717949,0.539682539683,True
P55789,0.0,0.0,0.0,0.846153846154,0.153846153846,0.0,0.0,0.0,Eukaryota,13,0,0.42932302193099997,1.10256410256,0.293650793651,False
P55795,0.0,0.0,0.0,0.714285714286,0.0,0.14285714285700002,0.0,0.14285714285700002,Eukaryota,7,6,0.7963116401739999,6.23076923077,5.53571428571,False
P55808,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333330001,0.916666666667,Mammalia,12,0,0.286835983056,1.40909090909,0.2,False
P55809,0.416666666667,0.0,0.25,0.25,0.0,0.0,0.08333333333330001,0.0,Cellular_organisms,12,1,1.26500137527,2.76923076923,1.0158730158700002,False
P55822,0.0,0.0,0.0,0.33333333333299997,0.166666666667,0.416666666667,0.08333333333330001,0.0,Eumetazoa,12,1,1.2366848691399999,3.30769230769,0.777777777778,False
P55851,0.0,0.0,0.0,0.833333333333,0.0,0.08333333333330001,0.08333333333330001,0.0,Eukaryota,12,1,0.56608573896,3.23076923077,1.6666666666699999,False
P55854,0.0,0.0,0.0,0.7272727272730001,0.0,0.0909090909091,0.181818181818,0.0,Eukaryota,11,1,0.7595473914749999,4.43939393939,2.53179723502,False
P55884,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,12,1,-0.0,0.153846153846,0.0277777777778,False
P55895,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Vertebrata,13,0,-0.0,0.0,0.0,False
P55899,0.0,0.0,0.0,0.0,0.0,0.0,0.666666666667,0.33333333333299997,Vertebrata,6,7,0.636514168295,1.89743589744,1.15079365079,False
P55916,0.0,0.0,0.0,0.8181818181820001,0.0,0.0909090909091,0.0909090909091,0.0,Eukaryota,11,2,0.60016607316,3.76923076923,2.66666666667,False
P55957,0.0,0.0,0.0,0.0,0.0,0.0,0.769230769231,0.23076923076900002,Vertebrata,13,0,0.5402041423889999,1.58974358974,0.37301587301600003,False
P56134,0.0,0.0,0.0,0.0,0.0,0.538461538462,0.38461538461499994,0.0769230769231,Eumetazoa,13,0,0.898137003188,2.38461538462,-0.369047619048,False
P56159,0.0,0.0,0.0,0.0,0.0,0.363636363636,0.636363636364,0.0,Vertebrata,11,2,0.655481773901,1.46153846154,0.23809523809500002,False
P56177,0.0,0.0,0.0,0.33333333333299997,0.0,0.33333333333299997,0.33333333333299997,0.0,Eumetazoa,9,4,1.09861228867,3.58974358974,2.43650793651,False
P56178,0.0,0.0,0.0,0.25,0.0,0.375,0.375,0.0,Eumetazoa,8,5,1.08219553004,3.41025641026,1.5357142857100001,False
P56179,0.0,0.0,0.0,0.25,0.125,0.625,0.0,0.0,Eumetazoa,8,5,0.900256051269,3.38461538462,1.12698412698,False
P56180,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,5,2,-0.0,1.04761904762,2.5,False
P56181,0.0,0.0,0.0,0.0,0.0,0.0,0.909090909091,0.0909090909091,Vertebrata,11,0,0.304636097349,1.74545454545,0.12,False
P56182,0.0,0.0,0.0,0.7,0.1,0.0,0.1,0.1,Eukaryota,10,3,0.940447988655,4.74358974359,3.1865079365099995,False
P56192,0.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0,Cellular_organisms,10,3,0.325082973391,1.02564102564,0.150793650794,False
P56199,0.0,0.0,0.0,0.0,0.0,0.416666666667,0.583333333333,0.0,Vertebrata,12,1,0.6791932659919999,1.92307692308,1.4047619047600002,False
P56202,0.2,0.0,0.0,0.4,0.0,0.0,0.4,0.0,Eukaryota,5,7,1.05492016799,6.0,9.53333333333,False
P56211,0.0,0.0,0.0,0.0,0.33333333333299997,0.33333333333299997,0.33333333333299997,0.0,Opisthokonta,12,1,1.09861228867,3.33333333333,1.03174603175,False
P56270,0.0,0.0,0.0,0.2,0.2,0.4,0.2,0.0,Eumetazoa,5,8,1.33217904021,3.20512820513,-0.444444444444,False
P56277,0.0,0.0,0.0,0.0,0.46153846153800004,0.307692307692,0.0,0.23076923076900002,Opisthokonta,13,0,1.0579054247,4.69230769231,-0.72619047619,False
P56278,0.0,0.0,0.0,0.0,0.0,0.0,0.833333333333,0.166666666667,Vertebrata,12,0,0.45056120886600004,0.30303030303,-0.0555555555556,False
P56279,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,Mammalia,4,8,0.6931471805600001,1.27272727273,0.8666666666670001,False
P56282,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,12,1,-0.0,0.0,0.0,False
P56373,0.0,0.0,0.0,0.272727272727,0.272727272727,0.0,0.45454545454499995,0.0,Vertebrata,11,2,1.0670895187799998,3.46153846154,3.64285714286,False
P56377,0.0,0.0,0.0,0.7,0.1,0.1,0.1,0.0,Eukaryota,10,3,0.940447988655,3.46153846154,2.40476190476,False
P56378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Mammalia,12,0,-0.0,0.0,0.0,False
P56381,0.0,0.0,0.0,0.166666666667,0.08333333333330001,0.166666666667,0.0,0.583333333333,Mammalia,12,0,1.1187433359899999,5.18181818182,0.33333333333299997,False
P56385,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,Eumetazoa,12,0,0.6931471805600001,1.80303030303,-0.3,False
P56470,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,9,3,-0.0,1.71212121212,0.266666666667,False
P56524,0.3,0.1,0.0,0.1,0.0,0.1,0.4,0.0,Vertebrata,10,2,1.4184836619499999,5.60606060606,3.3111111111100002,False
P56537,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Euk_Archaea,13,0,-0.0,0.0,0.0,False
P56539,0.0,0.0,0.0,0.0,0.0,0.916666666667,0.08333333333330001,0.0,Eumetazoa,12,1,0.286835983056,1.41025641026,0.916666666667,False
P56545,0.1,0.0,0.5,0.2,0.0,0.0,0.2,0.0,Euk+Bac,10,3,1.22060726455,5.89743589744,2.02777777778,True
P56555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Mammalia,7,0,-0.0,0.0,0.0,False
P56556,0.0,0.0,0.0,0.615384615385,0.38461538461499994,0.0,0.0,0.0,Eukaryota,13,0,0.666278442415,1.48717948718,-0.126984126984,False
P56557,0.0,0.0,0.0,0.666666666667,0.08333333333330001,0.166666666667,0.08333333333330001,0.0,Eukaryota,12,1,0.983087758575,3.35897435897,-0.15873015873,False
P56559,0.1,0.2,0.0,0.1,0.0,0.4,0.2,0.0,Eumetazoa,10,3,1.47080847632,4.66666666667,3.09523809524,False
P56589,0.0,0.0,0.0,0.923076923077,0.0769230769231,0.0,0.0,0.0,Eukaryota,13,0,0.271189373042,0.307692307692,0.0555555555556,False
P56597,0.1,0.0,0.0,0.8,0.1,0.0,0.0,0.0,Eukaryota,10,3,0.6390318596500001,2.17948717949,-0.0277777777778,False
P56645,0.0,0.0,0.0,0.0,0.0,0.8181818181820001,0.181818181818,0.0,Eumetazoa,11,2,0.474139313058,1.4358974359,1.11904761905,False
P56693,0.0,0.0,0.0,0.08333333333330001,0.08333333333330001,0.5,0.33333333333299997,0.0,Eumetazoa,12,1,1.1269287948,3.51282051282,2.1388888888900004,False
P56696,0.0909090909091,0.0,0.0,0.0,0.0,0.545454545455,0.363636363636,0.0,Eumetazoa,11,2,0.9164648855390001,3.97435897436,0.984126984127,False
P56703,0.0,0.0,0.0,0.0,0.0,0.7272727272730001,0.272727272727,0.0,Eumetazoa,11,2,0.585952618304,2.0,1.7539682539700001,False
P56704,0.0,0.0,0.0,0.0,0.0,0.7,0.3,0.0,Eumetazoa,10,2,0.610864302055,2.75757575758,2.0,False
P56705,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,13,0,-0.0,0.0,0.0,False
P56706,0.0,0.0,0.0,0.0,0.0,0.692307692308,0.307692307692,0.0,Eumetazoa,13,0,0.61724176973,1.89743589744,1.7698412698400003,False
P56715,0.0,0.0,0.0,0.0,0.0,0.23076923076900002,0.38461538461499994,0.38461538461499994,Mammalia,13,0,1.07339428128,2.97435897436,0.210317460317,False
P56730,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,7,5,-0.0,1.54545454545,0.022222222222199998,False
P56746,0.0,0.0,0.0,0.0,0.0,0.5714285714289999,0.14285714285700002,0.28571428571400004,Eumetazoa,7,6,0.955699891113,1.41025641026,0.710317460317,False
P56747,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.4,Mammalia,10,2,1.05492016799,3.66666666667,1.58888888889,False
P56748,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,Eumetazoa,10,3,0.6931471805600001,1.28205128205,0.936507936508,False
P56749,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Vertebrata,13,0,-0.0,0.0,0.0,False
P56750,0.0,0.0,0.0,0.0,0.0,0.625,0.375,0.0,Eumetazoa,8,5,0.661563238158,2.5641025641,3.2142857142900003,False
P56817,0.0,0.0,0.0,0.75,0.0,0.25,0.0,0.0,Eukaryota,8,5,0.562335144619,2.35897435897,-0.00396825396825,False
P56851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Mammalia,12,0,-0.0,0.878787878788,0.266666666667,False
P56856,0.0,0.0,0.0,0.0,0.0,0.666666666667,0.33333333333299997,0.0,Eumetazoa,9,3,0.636514168295,1.01515151515,1.0666666666700002,False
P56880,0.0,0.0,0.0,0.0,0.0,0.153846153846,0.846153846154,0.0,Vertebrata,13,0,0.42932302193099997,0.282051282051,0.00793650793651,False
P56915,0.0,0.0,0.0,0.33333333333299997,0.166666666667,0.5,0.0,0.0,Eumetazoa,6,7,1.0114042647100001,3.58974358974,0.888888888889,False
P56937,0.0,0.0,0.75,0.0,0.25,0.0,0.0,0.0,Euk+Bac,4,9,0.562335144619,1.92307692308,0.47619047618999993,False
P56945,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,12,1,-0.0,1.51282051282,0.230158730159,False
P56962,0.0,0.0,0.0,0.0769230769231,0.0,0.923076923077,0.0,0.0,Eumetazoa,13,0,0.271189373042,0.769230769231,-0.119047619048,False
P56975,0.0,0.0,0.0,0.0,0.0,0.08333333333330001,0.5,0.416666666667,Vertebrata,12,1,0.918427784993,3.58974358974,0.992063492063,False
P57052,0.0,0.0,0.0,0.28571428571400004,0.14285714285700002,0.0,0.428571428571,0.14285714285700002,Vertebrata,7,6,1.2770342594700002,5.07692307692,2.05158730159,False
P57054,0.0,0.0,0.0,0.846153846154,0.0,0.153846153846,0.0,0.0,Eukaryota,13,0,0.42932302193099997,1.58974358974,0.37301587301600003,False
P57055,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,Eumetazoa,10,3,1.02965301406,4.07692307692,3.39285714286,False
P57057,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,Cellular_organisms,6,7,0.6931471805600001,5.30769230769,4.23412698413,False
P57058,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,4,9,-0.0,4.66666666667,3.3531746031700003,False
P57059,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,Eukaryota,5,8,0.6730116670090001,5.51282051282,2.1388888888900004,False
P57060,0.0,0.0,0.0,0.38461538461499994,0.46153846153800004,0.153846153846,0.0,0.0,Opisthokonta,13,0,1.0123308390999999,1.69230769231,0.20238095238099998,False
P57071,0.0,0.0,0.0,0.0,0.0,0.416666666667,0.583333333333,0.0,Vertebrata,12,1,0.6791932659919999,2.10256410256,1.3253968254000001,False
P57073,0.0,0.0,0.0,0.0909090909091,0.0909090909091,0.545454545455,0.272727272727,0.0,Eumetazoa,11,1,1.12095039267,3.51515151515,1.92222222222,False
P57075,0.0,0.0,0.0,0.222222222222,0.0,0.555555555556,0.111111111111,0.111111111111,Eumetazoa,9,4,1.1490596969700002,5.10256410256,3.59523809524,False
P57076,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,13,0,-0.0,0.0,0.0,False
P57077,0.0,0.0,0.0,0.0,0.0,0.111111111111,0.888888888889,0.0,Vertebrata,9,3,0.34883209584299996,4.30303030303,1.0444444444399998,False
P57078,0.0,0.0,0.28571428571400004,0.5714285714289999,0.0,0.0,0.14285714285700002,0.0,Eukaryota,7,6,0.955699891113,5.41025641026,4.16666666667,False
P57081,0.0,0.0,0.0,0.846153846154,0.0,0.153846153846,0.0,0.0,Eukaryota,13,0,0.42932302193099997,2.15384615385,0.595238095238,False
P57082,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,Eumetazoa,5,8,0.500402423538,1.94871794872,1.34920634921,False
P57086,0.0,0.0,0.0,0.0,0.0,0.0,0.0909090909091,0.909090909091,Mammalia,11,1,0.304636097349,2.48484848485,0.4,False
P57087,0.0,0.0,0.0,0.0,0.0,0.666666666667,0.33333333333299997,0.0,Eumetazoa,3,10,0.636514168295,2.69230769231,1.02777777778,False
P57088,0.0,0.0,0.0,0.615384615385,0.23076923076900002,0.153846153846,0.0,0.0,Eukaryota,13,0,0.925129083572,1.46153846154,-0.07142857142860001,False
P57103,0.0,0.0,0.0909090909091,0.272727272727,0.0909090909091,0.272727272727,0.272727272727,0.0,Eumetazoa,11,2,1.4990306729799998,4.53846153846,3.21825396825,False
P57105,0.0,0.0,0.0,0.0,0.0,0.8181818181820001,0.181818181818,0.0,Eumetazoa,11,2,0.474139313058,3.12820512821,0.7023809523810001,False
P57678,0.0,0.0,0.0,0.0,0.0,0.769230769231,0.23076923076900002,0.0,Eumetazoa,13,0,0.5402041423889999,0.769230769231,-0.015873015873,False
P57679,0.0,0.0,0.0,0.0,0.0,0.33333333333299997,0.666666666667,0.0,Vertebrata,12,1,0.636514168295,1.33333333333,0.412698412698,False
P57682,0.0,0.0,0.0,0.0,0.25,0.33333333333299997,0.416666666667,0.0,Vertebrata,12,1,1.07755632707,3.25641025641,3.46825396825,False
P57721,0.0,0.0,0.0,0.75,0.0,0.125,0.125,0.0,Eukaryota,8,4,0.7356219397589999,3.12121212121,1.44444444444,False
P57723,0.0,0.0,0.0,0.625,0.375,0.0,0.0,0.0,Eukaryota,8,4,0.661563238158,2.06060606061,1.33333333333,False
P57727,0.0,0.0,0.0,0.33333333333299997,0.0,0.5,0.166666666667,0.0,Eumetazoa,6,7,1.0114042647100001,4.41025641026,0.761904761905,False
P57729,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,6,7,-0.0,3.76923076923,1.11904761905,False
P57730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Mammalia,4,5,-0.0,3.55555555556,1.55555555556,False
P57735,0.0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,Eukaryota,5,8,0.500402423538,5.58974358974,2.28174603175,False
P57737,0.0,0.0,0.08333333333330001,0.75,0.166666666667,0.0,0.0,0.0,Eukaryota,12,1,0.7214636866930001,1.82051282051,0.8015873015870001,False
P57738,0.0,0.0,0.0,0.0,0.0,0.0,0.769230769231,0.23076923076900002,Vertebrata,13,0,0.5402041423889999,1.89743589744,-0.293650793651,False
P57739,0.0,0.0,0.0,0.0,0.0,0.33333333333299997,0.666666666667,0.0,Vertebrata,12,0,0.636514168295,1.01515151515,1.0666666666700002,False
P57740,0.0,0.0,0.0,0.923076923077,0.0769230769231,0.0,0.0,0.0,Eukaryota,13,0,0.271189373042,0.307692307692,0.0555555555556,False
P57764,0.0,0.0,0.0,0.0,0.0,0.0909090909091,0.272727272727,0.636363636364,Mammalia,11,1,0.859967281036,2.81818181818,1.86666666667,False
P57768,0.0,0.0,0.0,0.166666666667,0.08333333333330001,0.583333333333,0.166666666667,0.0,Eumetazoa,12,1,1.1187433359899999,2.87179487179,0.32936507936500004,False
P57771,0.0,0.0,0.0,0.45454545454499995,0.0,0.0909090909091,0.45454545454499995,0.0,Vertebrata,11,2,0.9347698978579999,4.84615384615,2.44841269841,False
P57772,0.166666666667,0.583333333333,0.0,0.25,0.0,0.0,0.0,0.0,Euk_Archaea,12,1,0.9596147939120001,1.20512820513,0.22619047619000002,False
P57773,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0.25,Eumetazoa,8,5,1.0397207708399998,3.02564102564,0.511904761905,False
P57775,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Opisthokonta,3,10,-0.0,1.61538461538,-0.198412698413,False
P57789,0.08333333333330001,0.0,0.0,0.416666666667,0.0,0.25,0.25,0.0,Eukaryota,12,0,1.26500137527,4.51515151515,1.0666666666700002,False
P57796,0.0,0.0,0.0,0.125,0.125,0.25,0.5,0.0,Vertebrata,8,5,1.21300756598,4.4358974359,0.603174603175,False
P58004,0.0,0.0,0.0,0.666666666667,0.08333333333330001,0.08333333333330001,0.166666666667,0.0,Eukaryota,12,1,0.983087758575,4.41025641026,3.28968253968,False
P58005,0.0,0.0,0.0,0.666666666667,0.08333333333330001,0.08333333333330001,0.166666666667,0.0,Eukaryota,12,1,0.983087758575,3.5641025641,1.8730158730200002,False
P58012,0.0,0.0,0.0,0.0,0.25,0.583333333333,0.166666666667,0.0,Eumetazoa,12,1,0.9596147939120001,2.41025641026,0.761904761905,False
P58062,0.0,0.0,0.0,0.0,0.0,0.181818181818,0.0,0.8181818181820001,Mammalia,11,1,0.474139313058,4.4696969697,1.77777777778,False
P58107,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.7,Mammalia,10,1,0.8018185525429999,3.41818181818,0.18,False
P58166,0.0,0.0,0.0,0.0,0.0,0.666666666667,0.111111111111,0.222222222222,Eumetazoa,9,4,0.848685557726,4.48717948718,2.03968253968,False
P58170,0.0,0.0,0.0,0.0,0.0,0.0,0.222222222222,0.777777777778,Mammalia,9,1,0.529706199058,3.6,2.6428571428599996,False
P58173,0.0,0.0,0.0,0.0,0.0,0.166666666667,0.5,0.33333333333299997,Vertebrata,6,6,1.0114042647100001,2.57575757576,1.9111111111099996,False
P58180,0.0,0.0,0.0,0.0,0.0,0.111111111111,0.444444444444,0.444444444444,Mammalia,9,3,0.9649629230069999,3.33333333333,2.9333333333300002,False
P58181,0.0,0.0,0.0,0.0,0.0,0.166666666667,0.5,0.33333333333299997,Vertebrata,6,7,1.0114042647100001,2.69230769231,1.75,False
P58182,0.0,0.0,0.0,0.0,0.0,0.14285714285700002,0.8571428571430001,0.0,Vertebrata,7,1,0.410116318288,1.92857142857,1.29166666667,False
P58215,0.0,0.0,0.0,0.0,0.0,0.7272727272730001,0.272727272727,0.0,Eumetazoa,11,1,0.585952618304,2.33333333333,0.9777777777779999,False
P58294,0.0,0.0,0.0,0.0,0.0,0.7,0.3,0.0,Eumetazoa,10,3,0.610864302055,1.38461538462,-0.111111111111,False
P58304,0.0,0.0,0.0,0.166666666667,0.0,0.583333333333,0.25,0.0,Eumetazoa,12,1,0.9596147939120001,3.28205128205,0.472222222222,False
P58317,0.0,0.0,0.0,0.166666666667,0.0,0.0,0.0,0.833333333333,Mammalia,6,6,0.45056120886600004,7.24242424242,4.35555555556,False
P58335,0.0,0.0,0.0,0.08333333333330001,0.0,0.5,0.416666666667,0.0,Eumetazoa,12,1,0.918427784993,3.61538461538,0.162698412698,False
P58340,0.0,0.0,0.0,0.0,0.0,0.8181818181820001,0.181818181818,0.0,Eumetazoa,11,2,0.474139313058,2.07692307692,0.5039682539679999,False
P58397,0.0,0.0,0.0,0.0,0.0,0.692307692308,0.307692307692,0.0,Eumetazoa,13,0,0.61724176973,1.92307692308,-0.14285714285700002,False
P58417,0.0,0.0,0.0,0.0,0.0,0.28571428571400004,0.714285714286,0.0,Vertebrata,7,6,0.598269588585,1.02564102564,-0.0555555555556,False
P58418,0.0,0.0,0.0,0.0,0.0,0.555555555556,0.444444444444,0.0,Eumetazoa,9,4,0.6869615765970001,1.74358974359,0.0396825396825,False
P58499,0.0,0.0,0.0,0.0,0.0,0.416666666667,0.583333333333,0.0,Vertebrata,12,1,0.6791932659919999,2.53846153846,0.845238095238,False
P58505,0.0,0.0,0.0,0.0,0.0,0.2,0.8,0.0,Vertebrata,10,0,0.500402423538,1.06666666667,0.3,False
P58511,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.375,Vertebrata,8,0,0.661563238158,1.89285714286,1.52307692308,False
P58512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Mammalia,8,0,-0.0,0.0,0.0,False
P58513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Mammalia,9,0,-0.0,0.0,0.0,False
P58546,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Euk+Bac,4,9,-0.0,1.97435897436,-0.253968253968,False
P58549,0.0,0.0,0.0,0.0,0.0,0.0,0.166666666667,0.833333333333,Mammalia,12,0,0.45056120886600004,1.07575757576,-0.166666666667,False
P58550,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571430001,0.14285714285700002,Vertebrata,7,5,0.410116318288,4.36363636364,8.0,False
P58557,0.0,0.0,0.7272727272730001,0.0,0.0,0.272727272727,0.0,0.0,Euk+Bac,11,0,0.585952618304,3.05454545455,-0.04666666666669999,True
P58658,0.0,0.0,0.0,0.0,0.08333333333330001,0.583333333333,0.33333333333299997,0.0,Eumetazoa,12,1,0.887694275799,2.82051282051,0.388888888889,False
P58743,0.5,0.0,0.25,0.0,0.0,0.125,0.125,0.0,Cellular_organisms,8,5,1.21300756598,5.53846153846,2.96031746032,False
P58753,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,Eumetazoa,4,9,0.6931471805600001,2.02564102564,0.305555555556,False
P58872,0.0909090909091,0.0,0.0,0.181818181818,0.272727272727,0.363636363636,0.0909090909091,0.0,Eumetazoa,11,2,1.46813993902,3.64102564103,1.39682539683,False
